Series Name,Series Code,Country Name,Country Code,2014 [YR2014]
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,North Macedonia,MKD,107.989029713948
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Madagascar,MDG,43.3044673643485
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Malawi,MWI,47.3905854622471
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Malaysia,MYS,130.973796669146
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Maldives,MDV,62.0443862319431
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Mali,MLI,46.5369248905192
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Malta,MLT,83.667008070377
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Marshall Islands,MHL,102.994722059602
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Mauritania,MRT,87.7052235627536
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Mauritius,MUS,66.5742197142008
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Mexico,MEX,59.2516252977788
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,"Micronesia, Fed. Sts.",FSM,60.450175274187
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Moldova,MDA,81.4393383579989
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Monaco,MCO,..
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Mongolia,MNG,90.0665504353853
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Montenegro,MNE,61.1686926425755
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Morocco,MAR,58.9293244034174
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Mozambique,MOZ,73.2440727017597
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Myanmar,MMR,42.5933384442015
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Namibia,NAM,105.625611465162
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Nauru,NRU,137.166955555556
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Nepal,NPL,37.3004767810505
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Netherlands,NLD,141.450939598099
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,New Caledonia,NCL,46.2433807219835
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,New Zealand,NZL,41.7905144506843
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Nicaragua,NIC,101.612448906139
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Niger,NER,38.7187872526548
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Nigeria,NGA,28.1094677845022
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Northern Mariana Islands,MNP,53.3653846153846
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Norway,NOR,46.6653339241406
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Oman,OMN,86.3233935044385
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Pakistan,PAK,26.6483191931989
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Palau,PLW,71.6229718618841
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Panama,PAN,74.8396479265405
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Papua New Guinea,PNG,55.120835033672
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Paraguay,PRY,54.002273965925
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Peru,PER,40.3204899563365
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Philippines,PHL,43.9708338998395
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Poland,POL,82.2897545935673
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Portugal,PRT,61.8615854289696
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Puerto Rico,PRI,..
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Qatar,QAT,78.5745256009677
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Romania,ROU,73.8421754415315
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Russian Federation,RUS,39.0767165906466
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Rwanda,RWA,38.7548620082375
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Samoa,WSM,55.103436835722
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,San Marino,SMR,..
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Sao Tome and Principe,STP,63.7965838493647
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Saudi Arabia,SAU,67.3445146258555
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Senegal,SEN,47.0014693102503
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Serbia,SRB,75.3173421092916
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Seychelles,SYC,121.362558189326
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Sierra Leone,SLE,62.2111180208264
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Singapore,SGP,251.947842963956
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Sint Maarten (Dutch part),SXM,84.0791837162675
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Slovak Republic,SVK,165.399139897149
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Slovenia,SVN,139.787866033507
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Solomon Islands,SLB,71.7295971696294
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Somalia,SOM,..
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,South Africa,ZAF,56.399170366448
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,South Sudan,SSD,..
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Spain,ESP,49.8165015849533
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Sri Lanka,LKA,37.217429988664
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,St. Kitts and Nevis,KNA,34.1346714902556
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,St. Lucia,LCA,45.0495468789701
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,St. Martin (French part),MAF,148.139147473359
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,St. Vincent and the Grenadines,VCT,53.0548709300817
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Sudan,SDN,27.3866931462389
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Suriname,SUR,78.1398172776686
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Eswatini,SWZ,83.5182334522683
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Sweden,SWE,56.1642971590866
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Switzerland,CHE,80.7865734259133
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Syrian Arab Republic,SYR,52.9344594238222
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Tajikistan,TJK,57.8758734100693
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Tanzania,TZA,33.2508271232245
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Thailand,THA,111.752362302204
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Timor-Leste,TLS,60.3094142373878
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Togo,TGO,60.2191200611352
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Tonga,TON,54.1059586117479
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Trinidad and Tobago,TTO,86.7980710945647
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Tunisia,TUN,82.7183218271209
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Turkiye,TUR,44.4809463688548
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Turkmenistan,TKM,63.1832253071491
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Turks and Caicos Islands,TCA,48.9852212063205
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Tuvalu,TUV,56.7581069767442
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Uganda,UGA,25.5608317726376
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Ukraine,UKR,81.1444630701077
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,United Arab Emirates,ARE,149.493595036987
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,United Kingdom,GBR,39.3158141828739
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,United States,USA,22.9046308019621
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Uruguay,URY,33.5256558406614
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Uzbekistan,UZB,31.4489191256072
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Vanuatu,VUT,48.6847362838469
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,"Venezuela, RB",VEN,24.4388354103242
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Viet Nam,VNM,127.677928289089
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Virgin Islands (U.S.),VIR,..
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,West Bank and Gaza,PSE,..
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,"Yemen, Rep.",YEM,33.4477751065023
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Zambia,ZMB,71.4821972667357
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Zimbabwe,ZWE,50.9655562091302
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Afghanistan,AFG,93.2366418809
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Albania,ALB,101.1418985703
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Algeria,DZA,143.4029715333
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,American Samoa,ASM,85.5848333757
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Andorra,AND,94.9808381652
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Angola,AGO,171.359468654
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Antigua and Barbuda,ATG,106.9667399768
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Argentina,ARG,104.7441527521
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Armenia,ARM,96.7656593165
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Aruba,ABW,110.2434069099
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Australia,AUS,111.328732709
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Austria,AUT,99.1404011491
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Azerbaijan,AZE,158.5683903408
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,"Bahamas, The",BHS,97.1837894957
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Bahrain,BHR,106.2692416631
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Bangladesh,BGD,89.5476753885
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Barbados,BRB,94.586994541
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Belarus,BLR,116.8975069061
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Belgium,BEL,98.8530231017
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Belize,BLZ,99.6298218519
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Benin,BEN,101.8348126598
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Bermuda,BMU,102.788413348
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Bhutan,BTN,102.0153844845
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Bolivia,BOL,133.600764928
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Bosnia and Herzegovina,BIH,96.2669900282
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Botswana,BWA,93.5736246437
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Brazil,BRA,113.1889183835
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,British Virgin Islands,VGB,101.3068888523
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Brunei Darussalam,BRN,143.8527401992
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Bulgaria,BGR,96.032862928
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Burkina Faso,BFA,96.0210714166
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Burundi,BDI,92.1922980956
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Cabo Verde,CPV,90.4654276427
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Cambodia,KHM,92.1530951217
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Cameroon,CMR,113.4973512612
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Canada,CAN,111.9527580249
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Cayman Islands,CYM,98.2404234217
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Central African Republic,CAF,102.9880644472
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Chad,TCD,163.072642806
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Channel Islands,CHI,..
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Chile,CHL,102.6583385893
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,China,CHN,89.6419154119
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Colombia,COL,132.8417113396
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Comoros,COM,88.1697175147
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,"Congo, Dem. Rep.",COD,111.3241886521
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,"Congo, Rep.",COG,124.77488119
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Costa Rica,CRI,92.955287615
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Cote d'Ivoire,CIV,93.3549426403
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Croatia,HRV,99.0911734801
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Cuba,CUB,98.9283257979
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Curacao,CUW,109.1554207416
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Cyprus,CYP,99.8538121366
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Czechia,CZE,99.6061449915
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Denmark,DNK,99.3765074893
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Djibouti,DJI,102.063824587
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Dominica,DMA,94.2965729338
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Dominican Republic,DOM,92.0886282795
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Ecuador,ECU,131.9426986924
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,"Egypt, Arab Rep.",EGY,103.0074581757
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,El Salvador,SLV,89.4707386532
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Equatorial Guinea,GNQ,157.9351314273
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Eritrea,ERI,103.2343938063
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Estonia,EST,100.1559570104
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Ethiopia,ETH,101.8401747968
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Faroe Islands,FRO,92.8178201877
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Fiji,FJI,98.7109363524
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Finland,FIN,95.7932677237
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,France,FRA,97.5754040972
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,French Polynesia,PYF,92.5944140894
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Gabon,GAB,148.5598117242
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,"Gambia, The",GMB,104.2719988556
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Georgia,GEO,98.5869401744
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Germany,DEU,97.1519131968
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Ghana,GHA,102.4823234902
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Gibraltar,GIB,93.4029151508
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Greece,GRC,98.0751220555
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Greenland,GRL,92.9050104127
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Grenada,GRD,90.9064173177
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Guam,GUM,83.0818498654
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Guatemala,GTM,99.4470262099
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Guinea,GIN,100.8912925878
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Guinea-Bissau,GNB,88.3273668363
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Guyana,GUY,94.9934652984
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Haiti,HTI,95.0101638526
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Honduras,HND,94.8373858907
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,"Hong Kong SAR, China",HKG,99.3603546496
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Hungary,HUN,99.3363686361
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Iceland,ISL,90.3183445758
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,India,IND,90.0163618126
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Indonesia,IDN,102.5021917341
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,"Iran, Islamic Rep.",IRN,129.9207828002
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Iraq,IRQ,180.7118215051
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Ireland,IRL,96.2540564854
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Isle of Man,IMN,..
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Israel,ISR,90.6375474875
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Italy,ITA,97.2173302324
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Jamaica,JAM,98.8564143828
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Japan,JPN,87.6101482472
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Jordan,JOR,94.3553291706
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Kazakhstan,KAZ,142.2272906421
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Kenya,KEN,88.3775803817
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Kiribati,KIR,94.7345881611
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,"Korea, Dem. People's Rep.",PRK,103.7941367665
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,"Korea, Rep.",KOR,89.317250067
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Kosovo,XKX,..
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Kuwait,KWT,156.8945860707
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Kyrgyz Republic,KGZ,96.1158509401
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Lao PDR,LAO,102.3796382232
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Latvia,LVA,98.5776277453
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Lebanon,LBN,94.2478207117
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Lesotho,LSO,91.9670624574
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Liberia,LBR,103.9790010873
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Libya,LBY,151.8804336405
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Liechtenstein,LIE,..
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Lithuania,LTU,97.825120308
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Luxembourg,LUX,96.9756922123
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,"Macao SAR, China",MAC,100.6450180537
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,North Macedonia,MKD,93.8682220428
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Madagascar,MDG,96.8812117091
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Malawi,MWI,90.145755458
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Malaysia,MYS,103.4987150042
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Maldives,MDV,91.9920187538
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Mali,MLI,98.0493199535
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Malta,MLT,90.6855960582
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Marshall Islands,MHL,100.2740474903
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Mauritania,MRT,108.9154091915
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Mauritius,MUS,88.0929285201
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Mexico,MEX,115.6566092383
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,"Micronesia, Fed. Sts.",FSM,85.4728700358
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Moldova,MDA,94.5783132499
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Monaco,MCO,..
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Mongolia,MNG,108.9296965507
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Montenegro,MNE,..
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Morocco,MAR,102.9607375322
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Mozambique,MOZ,102.6398685403
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Myanmar,MMR,108.8331792035
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Namibia,NAM,97.6749495351
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Nauru,NRU,82.5329589082
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Nepal,NPL,89.9934277935
Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,Netherlands,NLD,98.8832735576
